proba_0	proba_1
0.5554893802232694	0.4445106197767306
0.5467827266108984	0.4532172733891015
0.6367368666661903	0.36326313333380966
0.4808919133030618	0.5191080866969382
0.6295790794995948	0.37042092050040526
0.5931713154813079	0.4068286845186921
0.4077942978128972	0.5922057021871028
0.544919441980703	0.45508055801929703
0.5831010999442123	0.4168989000557877
0.21509162179594354	0.7849083782040565
0.13074443463593965	0.8692555653640603
0.21017610577097368	0.7898238942290263
0.5753817242889722	0.42461827571102784
0.4501428066721116	0.5498571933278884
0.48720714997221937	0.5127928500277806
0.5766723701491288	0.4233276298508712
0.560349217545598	0.43965078245440203
0.5712100540388183	0.42878994596118164
0.5110008072046177	0.4889991927953823
0.5840138734325883	0.41598612656741174
0.4403371908964474	0.5596628091035526
0.02689290312833792	0.9731070968716621
0.5045362666875237	0.49546373331247623
0.5868801620011448	0.41311983799885516
0.33451961475304015	0.6654803852469598
0.5577833604424192	0.44221663955758084
0.6121267993779682	0.3878732006220318
0.6394805573243826	0.3605194426756174
0.6188406036559801	0.3811593963440198
0.6284457504528613	0.37155424954713867
0.7378523720683379	0.26214762793166213
0.4134302435900711	0.5865697564099289
0.6721539122595723	0.3278460877404276
0.602061512804025	0.3979384871959751
0.6345860587994838	0.3654139412005162
0.5710382807227579	0.4289617192772421
0.16424199414608542	0.8357580058539146
0.3267447528163946	0.6732552471836054
0.11406163586662066	0.8859383641333793
0.5989849754200671	0.4010150245799329
0.4903567549661455	0.5096432450338545
0.7218774704508479	0.2781225295491521
0.5705758702537242	0.4294241297462757
0.507707826403641	0.49229217359635896
0.14024790089545203	0.859752099104548
0.5076823709048492	0.49231762909515075
0.11032844778994844	0.8896715522100516
0.5962875870062948	0.4037124129937052
0.14316573395596455	0.8568342660440355
0.4979229572731573	0.5020770427268427
0.6405723935465308	0.3594276064534691
0.603260888677889	0.39673911132211104
0.15297176398584678	0.8470282360141532
0.6457088322959618	0.35429116770403823
0.5875422755222077	0.4124577244777923
0.7333529796708784	0.2666470203291216
0.0763782095584935	0.9236217904415065
0.11322515590683413	0.8867748440931659
0.5316772429377115	0.4683227570622886
0.6379067913782813	0.3620932086217187
