proba_0	proba_1
0.39476252884782426	0.6052374711521757
0.06960339779709823	0.9303966022029018
0.00760132736495811	0.9923986726350419
0.700859885980633	0.29914011401936696
0.5035876730333677	0.4964123269666323
0.7439480131388191	0.2560519868611809
0.05520488723146322	0.9447951127685368
0.7847308889939812	0.2152691110060187
0.3839985106091307	0.6160014893908693
0.45193301617491144	0.5480669838250886
0.49269196589480924	0.5073080341051908
0.5698331799953693	0.43016682000463075
0.597213704695748	0.4027862953042521
0.2531730050649701	0.7468269949350299
0.561668641767082	0.43833135823291797
0.5410491984918853	0.4589508015081148
0.590923751241323	0.409076248758677
0.4985056128617207	0.5014943871382793
0.4979353035640305	0.5020646964359695
0.705951361922228	0.2940486380777721
0.3645959268260248	0.6354040731739752
0.3022134553715464	0.6977865446284536
0.0629758394949067	0.9370241605050933
0.24312177044123862	0.7568782295587614
0.5736442556644408	0.42635574433555923
0.3584904287523818	0.6415095712476182
0.09378907975834794	0.9062109202416521
0.6597361071153424	0.34026389288465764
0.5417319655013463	0.4582680344986537
0.4158253916888416	0.5841746083111584
0.305663042840704	0.694336957159296
0.5505997114167254	0.4494002885832746
0.41217953058184265	0.5878204694181574
0.4390782806298563	0.5609217193701437
0.6383464790045823	0.36165352099541775
0.5747418996734294	0.42525810032657063
0.3945671809412137	0.6054328190587863
0.09424539677267418	0.9057546032273258
0.5443382417781604	0.45566175822183963
0.6192168761635677	0.3807831238364323
0.13487470322461625	0.8651252967753837
0.7449380906268919	0.2550619093731081
0.5957090710291146	0.40429092897088537
0.03038390013434733	0.9696160998656527
0.06008332475389222	0.9399166752461078
0.6630044466107234	0.3369955533892765
0.10900133922143274	0.8909986607785673
0.12425811917771445	0.8757418808222855
0.17065951523037992	0.8293404847696201
0.039942144908575616	0.9600578550914244
0.44460536218542035	0.5553946378145797
0.33312598399801807	0.6668740160019819
0.8898582975729404	0.1101417024270596
0.1918247005301137	0.8081752994698863
0.6254246981260843	0.3745753018739157
0.12250953435059841	0.8774904656494016
0.6348668633046742	0.36513313669532577
0.7276696121301452	0.27233038786985475
0.6299037657719252	0.3700962342280748
0.7115191410415191	0.2884808589584808
0.0038196535375268903	0.9961803464624731
0.1233178143825352	0.8766821856174648
0.6068258531983993	0.3931741468016007
0.5600774087832363	0.4399225912167637
0.6055204654949844	0.39447953450501555
0.6055204654949844	0.39447953450501555
0.26004380449139697	0.739956195508603
0.5141005569155265	0.4858994430844735
0.251401730704235	0.748598269295765
0.43441726870093245	0.5655827312990676
0.4771083522567068	0.5228916477432932
0.560509248438723	0.43949075156127704
0.43574353950627764	0.5642564604937224
